59_1;EM;LFI
59_2;EM;LFI
59_3;FN
59_4;EM;FN
59_5;EM;LR
59_6;EM;LR
59_7;EM;FN
59_8;EM;FN
59_9;EM;LFI
59_10;EM;FN
59_11;EM;FN
59_12;FN;EM
59_13;EM;FN
59_14;FN;EM
59_15;EM;FN
59_16;FN;EM
59_17;EM;FN
59_18;FN;EM
59_19;FN;EM
59_20;FN;EM
59_21;FN;PS
60_1;EM;FN
60_2;EM;FN
60_3;EM;FN
60_4;EM;LR
60_5;EM;FN
60_6;EM;FN
60_7;EM;FN
61_1;PS;FN
61_2;LR;EM
61_3;EM;FN
62_1;FN;EM
62_2;EM;FN
62_3;FN;EM
62_4;EM;LR
62_5;EM;FN
62_6;EM;FN
62_7;FN;EM
62_8;EM;FN
62_9;EM;FN
62_10;FN;EM
62_11;FN;EM
62_12;FN;EM
63_1;EM;LFI
63_2;EM;LFI
63_3;EM;LR
63_4;EM;FN
63_5;EM;FN
64_1;EM;PS
64_2;EM;LFI
64_3;EM;LFI
64_4;EM;LFI
64_5;EM;PS
64_6;EM;LFI
65_1;EM;FN
65_2;EM;LFI
66_1;EM;FN
66_2;FN
66_3;FN;EM
66_4;FN;EM
67_1;EM;LR
67_2;EM;FN
67_3;EM;FN
67_4;EM;FN
67_5;FN;LFI
67_6;LR;FN
67_7;FN;LR
67_8;FN;EM
67_9;FN;EM
68_1;EM;LR
68_2;EM;FN
68_3;EM;FN
68_4;FN;EM
68_5;EM;FN
68_6;FN;EM
69_1;LR;LFI
69_2;EM;LFI
69_3;EM;LFI
69_4;EM;LFI
69_5;EM;LR
69_6;EM;LFI
69_7;EM;LFI
69_8;EM;LR
69_9;EM;LR
69_10;EM;FN
69_11;EM;FN
69_12;EM;LR
69_13;EM;LR
69_14;EM;LFI
70_1;EM;FN
70_2;EM;FN
71_1;EM;FN
71_2;EM;FN
71_3;EM;FN
71_4;EM;FN
71_5;EM;FN
72_1;EM;LFI
72_2;EM;FN
72_3;EM;LR
72_4;PS;FN
72_5;EM;FN
73_1;EM;LR
73_2;LR;FN
73_3;EM;FN
73_4;EM;LFI
74_1;EM;LR
74_2;EM;LR
74_3;EM;LR
74_4;EM;FN
74_5;EM;FN
74_6;EM;LR
75_1;EM;PS
75_2;EM;PS
75_3;EM;LFI
75_4;EM;PS
75_5;EM;PS
75_6;EM;LFI
75_7;EM;LR
75_8;EM;PS
75_9;EM;LFI
75_10;EM;LFI
75_11;EM;PS
75_12;EM;LR
75_13;EM;PS
75_14;EM;FN
75_15;PS;LFI
75_16;EM;LFI
75_17;EM;LFI
75_18;PS;LR
76_1;EM;LFI
76_2;EM;FN
76_3;EM;FN
76_4;EM;FN
76_5;PS;LR
76_6;EM;FN
76_7;PS;LFI
76_8;LFI;EM
76_9;EM;FN
76_10;EM;FN
77_1;EM;LR
77_2;EM;LR
77_3;PS;LR
77_4;FN;EM
77_5;FN;LFI
77_6;EM;FN
77_7;EM;FN
77_8;EM;FN
77_9;EM;FN
77_10;EM;LFI
77_11;EM;LFI
78_1;EM;LFI
78_2;EM;LFI
78_3;EM;LFI
78_4;EM;PS
78_5;EM;LR
78_6;EM;LFI
78_7;EM;FN
78_8;EM;FN
78_9;EM;LR
78_10;EM;FN
78_11;EM;PS
78_12;EM;LFI
79_1;EM;LFI
79_2;EM;LFI
79_3;EM;LR
80_1;EM;FN
80_2;EM;LFI
80_3;FN;EM
80_4;EM;FN
80_5;FN;LFI
81_1;LR;FN
81_2;EM;LFI
81_3;EM;FN
82_1;EM;FN
82_2;FN;LR
83_1;FN;EM
83_2;FN;EM
83_3;EM;FN
83_4;FN;EM
83_5;FN;LR;EM
83_6;FN;LR
83_7;FN;EM
83_8;FN;EM
84_1;EM;FN
84_2;FN;EM
84_3;FN;EM
84_4;FN;LR
84_5;EM;FN;LFI
85_1;EM;FN
85_2;EM;LR
85_3;EM;FN
85_4;EM;FN
85_5;EM;LR
86_1;EM;LFI
86_2;EM;LFI
86_3;EM;FN
86_4;EM;FN
87_1;EM;LFI
87_2;EM;LFI
87_3;EM;LR
88_1;FN;EM
88_2;FN;EM
88_3;FN;EM
88_4;FN;EM
89_1;EM;FN
89_2;EM;FN
89_3;FN;EM
90_1;FN;EM
90_2;FN;EM
91_1;LFI;FN
91_2;EM;LR
91_3;EM;FN
91_4;EM;LFI
91_5;EM;LR
91_6;EM;LFI
91_7;EM;LFI
91_8;EM;LFI
91_9;EM;LR
91_10;EM;LFI
92_1;EM;LFI
92_2;EM;LFI
92_3;EM;PS
92_4;EM;LFI
92_5;EM;LR
92_6;EM;LR
92_7;EM;LR
92_8;EM;LR
92_9;LR;FN
92_10;EM;LFI
92_11;EM;LFI
92_12;EM;LR
92_13;EM;LR
93_1;EM;LFI
93_2;LFI;EM
93_3;EM;LFI
93_4;EM;FN
93_5;EM;LFI
93_6;EM;LFI
93_7;EM;LFI
93_8;EM;LR
93_9;EM;LFI
93_10;EM;LFI
93_11;EM;LFI
93_12;EM;LFI
94_1;EM;LR
94_2;EM;LFI
94_3;EM;LFI
94_4;EM;FN
94_5;EM;LFI
94_6;EM;LFI
94_7;EM;PS
94_8;EM;LFI
94_9;EM;LFI
94_10;EM;LFI
94_11;EM;LFI
95_1;EM;FN
95_2;EM;LR
95_3;EM;LFI
95_4;EM;FN
95_5;EM;LFI
95_6;EM;LR
95_7;EM;LR
95_8;PS;LFI
95_9;EM;LFI
95_10;EM;LFI
971_1;EM;LFI
971_2;EM;LR
971_3;PS;LFI
971_4;PS;LR
972_1;EM;LFI
972_2;LR;FN
972_3;EM;LFI
972_4;LR;LFI
973_1;EM;LFI
973_2;EM;LFI
974_1;EM;LR
974_2;EM;LR
974_3;EM;FN
974_4;EM;LFI
974_5;EM;FN
974_6;EM;FN
974_7;EM;LFI
985_1;;
985_2;;
988_1;;
988_2;;
987_1;;
987_2;;
987_3;;
975_1;;
986_1;;
979_1;;
99_1;;
99_2;;
99_3;;
99_4;;
99_5;;
99_6;;
99_7;;
99_8;;
99_9;;
99_10;;
99_11;;


occurences
FN;LFI : 8
FN;PS : 8
EM;FN;LR : 4
EM;PS : 19
EM;LR : 107
LR;PS : 9
EM;LFI : 140
LFI;PS : 4
FN;LR : 14
LFI;LR : 2
EM;FN : 232
; : 25
EM;FN;LFI : 1
FN : 4
